,Explained Variance,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,Mean Squared Log Error,Median Absolute Error,R-Squared,Mean Absolute Percentage Error,D-Squared Absolute Error Score,D-Squared Pinball Score,Raw Mean Absolute Percentage Error,Error Ensemble
LinearRegression~p808,-0.2674468784681934,-0.5519071443117183,-0.5514994422180578,-0.5548589081330042,-0.03158673218499701,-0.5359388223788163,-0.194418945610213,0.2419906328224744,-0.0,-0.0,0.4145396822173969,-0.38265482928467953
LinearRegression~p318,-0.2674468784681934,-1.243737652804888,-0.6976088358524571,-1.2348310564452738,-0.5283315164526082,-1.2492924628691813,-0.194418945610213,-0.7523381197809836,-0.0,-0.0,0.008716287835841316,-1.0400587056825952
LinearRegression~p286,0.03693455922208966,-1.2499019573294363,-0.6981927812150216,-1.250957458979627,-0.5279984943474363,-1.24493781654595,-0.1940616956172716,-0.7422300676361692,-0.0,-0.0,0.012841768489250843,-1.0166095236617834
LinearRegression~p434,-0.20702543221356967,-0.24534878795062764,-0.40805499004832635,-0.24839350472733093,-0.3706824459319482,-0.245634449146383,-0.16846482793574447,-0.3553395409861892,-0.0,-0.0,0.17074651213471434,-0.35907648156854693
LinearRegression~p34,-0.2674468784681934,-0.6243858939102854,-0.5704067766573883,-0.6050759279443158,-0.4999691574752325,-0.5806647667028255,-0.194418945610213,-0.5775511548026624,-0.0,-0.0,0.08005349822569374,-0.6445325857855743
LinearRegression~p490,-0.15176450049998466,0.6140722277802992,0.2534390434553964,0.6131079415221297,-0.1250110440005268,0.6314512482864129,-0.10949486668728221,0.07908480802386733,-0.0,-0.0,0.3480516171672826,0.3401588836358105
LinearRegression~p958,-0.18928466959062776,0.49576517363208694,0.13938382176498504,0.4941036351814354,-0.22367031071690194,0.49994231039727366,-0.11966250488598787,-0.21463020711579536,-0.0,-0.0,0.22817534474459036,0.18104219168796762
LinearRegression~p479,-0.03816184948926732,0.7882116791774517,0.4352045905018862,0.7888842927343419,-0.12490379981380197,0.785550212421803,-0.09329108143337225,0.07690062330916575,-0.0,-0.0,0.34716016828525476,0.4697609298218768
LinearRegression~p348,-0.14461204798013524,-0.29112710142769344,-0.4317625266256535,-0.2926773551345509,-0.44312513990044206,-0.3041492208633662,-0.17057827483390706,-0.46067486122227885,-0.0,-0.0,0.12775516033627557,-0.415745186004535
LinearRegression~p110,-0.2674468784681934,0.3651016831789669,0.022725902830631327,0.36367075726827025,-0.25696547411557924,0.3559787784747698,-0.194418945610213,-0.09455367105820651,-0.0,-0.0,0.27718314756722845,0.09343950253639374
LinearRegression~p175,-0.24416615921614554,1.622103454636635,1.5136017014360712,1.6227701547270332,-0.20461583423855415,1.6229609111057195,-0.14510311356670932,-0.20353244019011146,-0.0,-0.0,0.2327047656549726,1.0036258285743043
LinearRegression~p1007,-0.21246020480900107,-0.5730721628639753,-0.5597791589418399,-0.5764282324210125,-0.4500597596916699,-0.5669804309331652,-0.18199052568499755,-0.4706122787071311,-0.0,-0.0,0.12369932217959936,-0.5924356792842553
LinearRegression~p326,-0.18459750072568207,0.9004156052357362,0.5577756540644659,0.8995486956494801,-0.05959148603310455,0.8925179936882394,-0.08236428466366646,-0.10033653363327148,-0.0,-0.0,0.27482294133431984,0.5147336004058447
LinearRegression~p339,-0.2674468784681934,0.4377137382586267,0.08623283697709623,0.43588309139973114,0.20111861142907916,0.43746906103034816,-0.194418945610213,0.4553509540398215,-0.0,-0.0,0.5016201468585455,0.3208310428043571
LinearRegression~p943,0.6899269193419988,-0.5018537741925583,-0.5314708801083599,-0.5050593295957531,-0.02438453404833344,-0.5215280443049138,0.04481317395626836,0.24622901004836528,-0.0,-0.0,0.4162695252174881,-0.2548633929962605
LinearRegression~p591,-0.062353588637731966,-1.1484485766324417,-0.6920924300249679,-1.147088316104281,-0.516090813196777,-1.161737924608679,-0.19188639271167132,-0.6502713346217035,-0.0,-0.0,0.05037362611405057,-0.9535630010125105
LinearRegression~p294,-0.2674468784681934,1.8829172867767174,1.9247956369919934,1.8839635741484932,6.561522433726516,1.8899592913794798,-0.194418945610213,5.880423183660585,-0.0,-0.0,2.7157985272234817,3.4350926158584194
LinearRegression~p796,-0.12649417570068655,-0.9696320471061147,-0.6681159431317286,-0.9654601710673503,-0.5195604930545743,-0.964218838497143,-0.19164838447417257,-0.6635551973368019,-0.0,-0.0,0.04495197633934097,-0.8598006742418967
LinearRegression~p393,-0.12635829192331005,-0.8687354787654029,-0.6479604962525921,-0.8666526793895615,-0.50936790935147,-0.8900641117516198,-0.18985159438808114,-0.621235873985355,-0.0,-0.0,0.062224102289081,-0.7985364378624097
LinearRegression~p182,-0.24416615921614554,1.622103454636635,1.5136017014360712,1.6227701547270332,-0.20461583423855415,1.6229609111057195,-0.14510311356670932,-0.20353244019011146,-0.0,-0.0,0.2327047656549726,1.0036258285743043
LinearRegression~p668,-0.2674468784681934,-0.06140856836651886,-0.2982723201462367,-0.06361944006148258,2.966094159161551,-0.03932993841146518,-0.194418945610213,3.2477648450311363,-0.0,-0.0,1.6413104965473848,0.9661544143229389
LinearRegression~p469,-0.2304329153203237,0.4881116707712878,0.13175479804867346,0.4858627505524459,-0.13619579010219907,0.48840758896449343,-0.1203426066104609,-0.14798382371789054,-0.0,-0.0,0.255376269451812,0.19811300401586243
LinearRegression~p972,-0.18312557025369547,-1.2776813656504047,-0.6988938365195821,-1.2792002688417634,-0.5285238934810403,-1.2827851109070552,-0.1943116824776156,-0.7549544720693894,-0.0,-0.0,0.0076484549246450175,-1.053572026258883
LinearRegression~p169,-0.2509013176431383,-1.0373272317862252,-0.6796587606383566,-1.0375467909440135,-0.5255248872196931,-1.029975381470741,-0.19398355613520057,-0.7099574764823667,-0.0,-0.0,0.02601344078901325,-0.9178500629730236
LinearRegression~p30,0.21863174790261278,-0.5745566595169972,-0.554782713446883,-0.5633378785271679,-0.49824180869967377,-0.5519386576720665,-0.18154510942680843,-0.569202356524559,-0.0,-0.0,0.08346096044315013,-0.5781512182567802
LinearRegression~p935,0.06675187498776539,-1.1991346534357141,-0.6951452627497885,-1.1878284960806142,-0.5257835287466951,-1.201790652781068,-0.19297499166109597,-0.7173344343391306,-0.0,-0.0,0.023002623622353773,-0.9809564823252526
LinearRegression~p724,-0.2674468784681934,-0.4923090350293363,-0.5278998056962635,-0.4964989359017358,-0.4212171352758871,-0.499064518662273,-0.194418945610213,-0.42218357895661335,-0.0,-0.0,0.1434649170764395,-0.5389393341314571
LinearRegression~p439,-0.2674468784681934,-0.7781838820663987,-0.6264926883486659,-0.7812174818788203,-0.490199545607444,-0.7885589433737569,-0.194418945610213,-0.5579714038197331,-0.0,-0.0,0.08804473953721484,-0.7431545605490055
LinearRegression~p779,0.0939565907171173,-0.9756884240015651,-0.6698109805132632,-0.9750824953228878,-0.4945747204104416,-0.975134180353345,-0.18394112852051728,-0.5708640090702293,-0.0,-0.0,0.08278277681967443,-0.8246286632460481
LinearRegression~p64,-0.13017752366615334,0.41475663059542417,0.06654330064826419,0.41381749067059476,-0.23981256174550353,0.41282618327992626,-0.12615599158430235,-0.2280279333251827,-0.0,-0.0,0.22270722294578663,0.12417714495602794
LinearRegression~p107,-0.10869677156061139,-1.1288295799723052,-0.689008522023632,-1.1142202748571317,-0.5260810814332293,-1.1466961472367556,-0.19351088739216607,-0.7186147255533182,-0.0,-0.0,0.022480088067610825,-0.9595682165893861
LinearRegression~p632,-0.2674468784681934,-0.6927867233370337,-0.601131372103405,-0.6953200701908357,-0.4467208182244075,-0.7074018200676178,-0.194418945610213,-0.463753000956168,-0.0,-0.0,0.1264988543993137,-0.6698653668906711
LinearRegression~p930,-0.07867917701192702,-0.5549240250118669,-0.5529303042630437,-0.5585423672081279,-0.43744365425153275,-0.5474795571957144,-0.1422630567612761,-0.39793884174115396,-0.0,-0.0,0.1533601167545186,-0.5508853267443284
LinearRegression~p606,-0.2674468784681934,-1.2193804697664097,-0.6970519090105595,-1.2220651739976838,-0.5210410385197043,-1.2165202547120617,-0.194418945610213,-0.6689454700043577,-0.0,-0.0,0.042752000984246315,-1.0108474213156842
LinearRegression~p883,-0.19128648727984465,-1.25395543999591,-0.6979262250475119,-1.2431357418836473,-0.528058693478178,-1.2615233629484264,-0.19430587052898754,-0.7490832279782271,-0.0,-0.0,0.010044733016854919,-1.0386622325573756
LinearRegression~p234,0.002317743617507062,0.49645722481358634,0.13988897385059823,0.49464797548080636,1.1168429216083997,0.48027758308706237,0.10478694770301439,1.3382408982692966,-0.0,-0.0,0.8619611237179748,0.7238751549419771
LinearRegression~p656,0.2887644696802548,0.09960071391096147,-0.18892670336566156,0.09655139747847467,0.8508818508821536,0.11527246324091425,0.5333996961091313,1.1288780933676033,-0.0,-0.0,0.776512197575604,0.4502532385494857
LinearRegression~p336,-0.2674468784681934,0.9453398106987194,0.6096439607737224,0.9447460153802772,-0.05268913247416715,0.9459425400373784,-0.194418945610213,-0.09640080696491155,-0.0,-0.0,0.2764292611271749,0.5322287118514265
LinearRegression~p677,1.4835892115048697,-0.5851469016867326,-0.5636067760892365,-0.5866158021505049,0.31725200480252597,-0.5825462392228814,-0.0010237332796604248,0.6764003839259802,-0.0,-0.0,0.5918388292889067,-0.1044942093945063
LinearRegression~p532,-0.2674468784681934,-0.6534287001004032,-0.588622272121075,-0.6570791965394369,-0.4443825810243386,-0.6496246685847368,-0.194418945610213,-0.4593025697235229,-0.0,-0.0,0.12831524470741332,-0.6427788981899606
LinearRegression~p207,-0.23124658903232795,-0.41379902639313343,-0.49323594386138975,-0.4176454940485469,-0.3843644772739721,-0.43232508908295786,-0.17605842257311038,-0.3707084174206463,-0.0,-0.0,0.16447388893425718,-0.4733258090467628
LinearRegression~p1021,-0.08678406585164156,-0.5866407820495606,-0.5649905306481989,-0.5903341203654076,-0.4235568504491456,-0.5940616991999067,-0.1465635707285047,-0.42508506221292935,-0.0,-0.0,0.14228071136908527,-0.5762179376043882
LinearRegression~p805,-0.13533408758317542,0.3228235782328017,-0.01295168516999479,0.321704100076849,-0.2745184827740731,0.35777977941167355,-0.13324270135902236,-0.2581250488788764,-0.0,-0.0,0.2104234450070379,0.056427963861971596
LinearRegression~p910,-0.2234654282630027,-0.8514300721030412,-0.6452281928360653,-0.8548940410382857,-0.4805324479970706,-0.8511788673470619,-0.18960801875711403,-0.5049239826915739,-0.0,-0.0,0.10969541035313038,-0.7675081701440041
LinearRegression~p701,-0.21341083513054362,-0.3649219770390708,-0.4698877869229036,-0.36823349736293215,-0.45750626095440294,-0.3627449360603514,-0.17397701315722666,-0.4860094525115318,-0.0,-0.0,0.11741514974586043,-0.47168287178193957
LinearRegression~p1008,-0.2674468784681934,-0.9911730425271835,-0.6727896065674385,-0.9926900225872901,-0.5133311686620803,-0.9712011315219552,-0.194418945610213,-0.6358239050358316,-0.0,-0.0,0.05627017179803645,-0.8758900457812359
LinearRegression~p430,-0.2674468784681934,-1.1078863033669812,-0.6884048085538055,-1.1084017141112257,-0.5157993089096026,-1.1015667485862648,-0.194418945610213,-0.6474051219113176,-0.0,-0.0,0.05154343656969993,-0.944787539960967
LinearRegression~p139,-0.16894783445733902,-0.22916677935488478,-0.3986408703232,-0.23131123140993526,-0.4696108050781429,-0.22447772238353791,-0.16762559092488494,-0.5113504400657872,-0.0,-0.0,0.10707252859634413,-0.38997832772728513
LinearRegression~p310,-0.2208228243895801,-0.9769671144374213,-0.670592410189589,-0.9796118795294952,-0.5119270154375556,-0.9842737695175858,-0.19186915315693998,-0.6292854172375058,-0.0,-0.0,0.058938777433236486,-0.8675224607000611
LinearRegression~p630,-0.2674468784681934,-1.2612200440498997,-0.6980575879183015,-1.246875428771077,-0.5262855742143893,-1.2768729222024844,-0.194418945610213,-0.7333814124619588,-0.0,-0.0,0.016453241323670716,-1.0462683814791638
LinearRegression~p607,-0.07216721562485741,-0.7518653718045218,-0.6192429566191602,-0.7553120118775711,-0.3396028076977367,-0.7633532880466285,-0.16590925365294276,-0.3088296108367592,-0.0,-0.0,0.18972898415543252,-0.6385198282666683
LinearRegression~p637,0.205503728845671,-0.8404879559946264,-0.6416720680578544,-0.840027266149446,-0.47732851217058636,-0.8261062170940845,-0.17390717209445383,-0.49761646724612946,-0.0,-0.0,0.11267788542970958,-0.7196481314941555
