,Explained Variance,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,Mean Squared Log Error,Median Absolute Error,R-Squared,Mean Absolute Percentage Error,D-Squared Absolute Error Score,D-Squared Pinball Score,Raw Mean Absolute Percentage Error,Error Ensemble
BaggingRegressor~p420,0.020051017550336708,-0.08834011982940039,-0.1925149087067653,-0.10635152670254847,-0.20988345301259925,-0.05995985928067911,-0.11175134431067824,-0.16066802216112192,-0.0,-0.0,0.06600483529767297,-0.14925173645659848
BaggingRegressor~p259,2.4256110689243027,1.042739529870479,0.31601481112106267,0.9150228121780482,1.8411050392488886,1.298674448951495,1.6580724039251078,2.416416062937304,-0.0,-0.0,0.3533933483370843,1.7684245521597024
BaggingRegressor~p96,-0.008366676159297258,0.309139644139197,0.003907833807368357,0.3688430737251829,-0.22992224346372778,0.47030952406018467,-0.07995770545864297,-0.16393039359773662,-0.0,-0.0,0.06564102564102564,0.1266897724275439
BaggingRegressor~p253,-0.02195127921070417,1.7491812082051772,0.8750710143745505,1.642432631567859,0.37908582502823096,1.868973805014851,0.06105166641768336,0.5790495284669295,-0.0,-0.0,0.1484958677685952,1.2341583361208885
BaggingRegressor~p1001,0.2042664835881592,1.2285941854333773,0.6120338892721818,1.3263671896143026,-0.003459051835580105,1.0592895340607045,0.018475601889001953,0.1062921155048599,-0.0,-0.0,0.0957754110612856,0.7757801220843329
BaggingRegressor~p784,-0.3662547360404015,0.273326623396447,-0.09745290353853762,0.14469704822863708,0.6058623619595023,0.32160243390388343,-0.14193979368367432,1.2319181599376,-0.0,-0.0,0.22130177514792906,0.3685048421826455
BaggingRegressor~p1015,-0.02052185906522993,0.6647629401147018,0.194602219832446,0.721057722968659,-0.15920919698220634,0.6302590746406779,-0.049091277453466024,-0.09126865677479054,-0.0,-0.0,0.07374403967194344,0.33705286547627755
BaggingRegressor~p103,-0.15816638295570917,-0.2599292554630991,-0.22840867939725623,-0.21762190268421297,-0.3094929138753754,-0.3940539862297834,-0.11756122949894315,-0.42433389345346434,-0.0,-0.0,0.03660162601626023,-0.34267709330492263
BaggingRegressor~p719,-0.3662547360404015,-0.08865348376089872,-0.17482782335388067,-0.055479396764480306,-0.282030736867575,-0.177381112599975,-0.14193979368367432,-0.30317886942236216,-0.0,-0.0,0.050112462703695196,-0.23565573849875074
BaggingRegressor~p545,-0.3662547360404015,1.068151852505855,0.3102518041268837,0.906219076388681,0.8957615545388924,1.2105517288588703,-0.14193979368367432,1.5275225193515225,-0.0,-0.0,0.25426666666666675,0.9633472926746031
BaggingRegressor~p301,-0.3662547360404015,2.092762375955931,1.1727233482683161,1.962266882257595,0.5267075991738804,1.9584592475831333,-0.14193979368367432,1.068854750610132,-0.0,-0.0,0.20311744386873914,1.464437299055701
BaggingRegressor~p791,-0.3569780922256771,-0.8902831868114295,-0.37199673962991886,-0.9910493876190045,-0.36482481623184054,-0.8224030844119754,-0.14080287082860268,-0.6667656286946578,-0.0,-0.0,0.009566382460414096,-0.7605658028398004
BaggingRegressor~p775,-0.3662547360404015,-0.8939540214375611,-0.3736406227283224,-1.0176371763947083,-0.3597426910479993,-0.7994639227383792,-0.14193979368367432,-0.5988997141040233,-0.0,-0.0,0.017134581105169307,-0.7509503302211477
BaggingRegressor~p291,-0.3662547360404015,0.07742939993360518,-0.06729531610588531,0.21509104026925796,-0.13317210941283303,-0.08857703126952074,-0.14193979368367432,-0.02002853684083894,-0.0,-0.0,0.08168851934761756,-0.05352104956499609
BaggingRegressor~p209,-0.3662547360404015,0.5465799716636296,0.04407994010538265,0.44929148528575935,1.8545455096542254,0.5852892329439291,-0.14193979368367432,2.468149588731287,-0.0,-0.0,0.3591625124626122,0.9544012137879632
BaggingRegressor~p444,-0.12945776343536294,0.7189301339881162,0.17059198301862802,0.6803366604043886,0.14559460497405285,0.8857695388267743,-0.05297765429679638,0.32217236585302855,-0.0,-0.0,0.11984971445746932,0.48917799720491845
BaggingRegressor~p820,-0.3662547360404015,2.04468339560879,1.0345770125664535,1.8180376834246728,-0.05294058909246381,2.0756533804898214,-0.14193979368367432,0.1759632853979307,-0.0,-0.0,0.10354492624050068,1.1827552584360537
BaggingRegressor~p1008,-0.3662547360404015,-0.3369720163359403,-0.2598192448098107,-0.32649402850606424,-0.27788515296175004,-0.23824938317941885,-0.14193979368367432,-0.33892877021275625,-0.0,-0.0,0.04612574341546311,-0.35700340979147466
BaggingRegressor~p367,-0.2607035417643396,-0.07915557221808191,-0.19568760164381993,-0.11572842102707623,-0.3091343842606688,0.12741448112245315,-0.11226488694906117,-0.38617939517762956,-0.0,-0.0,0.04085649864096861,-0.19890539852812028
BaggingRegressor~p86,-0.3216570987814214,-0.7718316207047845,-0.35500190695276534,-0.810144358222784,-0.35141199951459656,-0.7513143952650893,-0.13805203064801969,-0.5855760379901641,-0.0,-0.0,0.018620396600566497,-0.6730439017709515
BaggingRegressor~p201,-0.3662547360404015,0.7193330304714698,0.2946442123977459,0.8821899303027546,0.286657111857502,0.8119554047285681,-0.14193979368367432,0.602150073478257,-0.0,-0.0,0.15107196969696973,0.5684689385970105
BaggingRegressor~p688,9.253314995373858,0.9176923991103763,0.18205975328908294,0.6998945057064018,17.87676565161801,0.9366445112513794,23.10755802410445,16.302155413682197,-0.0,-0.0,1.9018884120171673,9.790542426760421
BaggingRegressor~p183,-0.27967127025795935,1.0310256876692032,0.3885898692820622,1.0229137148550977,-0.2035044361486843,1.3129830349459142,-0.11087779298013332,-0.13296758008765366,-0.0,-0.0,0.0690939036381514,0.5593887992792801
BaggingRegressor~p392,0.7631836295404668,0.5567866825753124,0.25482829952982383,0.8195981714886102,-0.15444651136964613,0.4817223247938345,-0.039342883744756134,-0.06498487049283497,-0.0,-0.0,0.07667512690355327,0.4026075201052966
BaggingRegressor~p99,-0.035765709740109695,0.8920786282333205,0.3034198271691257,0.8957345362428919,-0.14226594813607632,0.801053624923292,-0.031477697355142976,-0.03808004473691772,-0.0,-0.0,0.0796754705525197,0.4680383047082428
BaggingRegressor~p747,1.346789302946856,-0.08623610486076395,-0.18112969641449558,-0.07334254202398564,-0.12896810290438238,-0.22280519512194816,-0.013814602772760847,0.0006164995286185843,-0.0,-0.0,0.08399079048349956,0.013034283399595139
BaggingRegressor~p866,-0.1588396266650408,-0.22322090920177973,-0.2322494957224779,-0.2302811426482755,-0.2797454876345424,-0.21303901737972036,-0.11818291681263245,-0.3245767585126769,-0.0,-0.0,0.04772623574144498,-0.28571083388986274
BaggingRegressor~p653,0.30856127863045996,-0.022936590697951564,-0.17350404381579965,-0.05176223492577225,-0.13090843275774,0.1283229627728945,-0.00887734873321749,0.06816829162925953,-0.0,-0.0,0.09152395915161043,-6.106162716820244e-06
BaggingRegressor~p942,-0.3662547360404015,1.4943267993445783,0.7093160110173734,1.447654990114144,0.10970797530419354,1.2639250258221861,-0.14193979368367432,0.5005207393456406,-0.0,-0.0,0.1397385780601025,0.9057957616507718
BaggingRegressor~p714,0.7058326556449366,-0.3813353957810227,-0.28846395597700364,-0.43917167796471845,0.3836176575628422,-0.2346154565776607,0.09258528211025377,0.886196080429738,-0.0,-0.0,0.18274790919952216,0.059656797552616936
BaggingRegressor~p781,-0.3662547360404015,-0.2913999474407918,-0.24736620569306486,-0.28179168170640223,0.0638297734307391,-0.2709547225952373,-0.14193979368367432,0.3402546666559931,-0.0,-0.0,0.12186619718309868,-0.17429861989604795
BaggingRegressor~p885,0.297726211736028,-0.45855722175757696,-0.2983394013913948,-0.48208287280343565,-0.2691166459121672,-0.44924424649397704,-0.08970241458703669,-0.2885980819355764,-0.0,-0.0,0.05173846740373624,-0.36760367541709044
BaggingRegressor~p388,-0.3662547360404015,-0.029349359724702387,-0.18533618540642668,-0.08542489528946526,-0.3119516366488943,0.34431447516486763,-0.14193979368367432,-0.3787059081552528,-0.0,-0.0,0.04168991899189913,-0.1580825754061323
BaggingRegressor~p515,-0.3662547360404015,0.6414844766319175,0.07397824393105597,0.5067119024560826,0.2816160107212258,0.6595576078673524,-0.14193979368367432,0.8043310382124985,-0.0,-0.0,0.1736185707783342,0.4590740902171164
BaggingRegressor~p130,0.020365639282108206,7.236765610340829,9.859980407884166,6.929413795853954,1.8982341550731106,7.396176166288367,0.2723899060100066,1.4739086997112727,-0.0,-0.0,0.2482878179384204,6.00861930362583
BaggingRegressor~p614,-0.3662547360404015,-0.47122607784532605,-0.3100199971973953,-0.5363884968497136,-0.3112216435117228,-0.3286433073981416,-0.14193979368367432,-0.37124801825148573,-0.0,-0.0,0.04252159999999996,-0.4525653765585045
BaggingRegressor~p361,0.10946602627310018,1.8394747867528307,1.0071476067812735,1.788573526297932,0.10152882557685318,1.736335484050688,0.08243002325171778,0.2959446354028211,-0.0,-0.0,0.11692487840028816,1.1960085627256234
BaggingRegressor~p245,-0.26776351225111134,-0.4529614372665231,-0.31570858716660527,-0.5645034489314068,-0.28092912683216864,-0.29684644963276213,-0.10094815146297334,-0.27448268671543785,-0.0,-0.0,0.053312572985597495,-0.4138462239707969
BaggingRegressor~p94,0.23801708192034987,1.8749744435640827,1.0952075867627835,1.8821680001199699,0.5097955133402603,2.4967346254684957,0.09668370469926262,0.6239228234949488,-0.0,-0.0,0.15349999999999994,1.5038246893144411
BaggingRegressor~p642,-0.3662547360404015,-0.43268231427094084,-0.2216024459505354,-0.19557894231211645,-0.12970427665678305,-0.5802927245698649,-0.14193979368367432,-0.14460728673742182,-0.0,-0.0,0.06779587925251555,-0.3477499368205198
BaggingRegressor~p813,-0.22737233972714202,-0.44284425890669626,-0.26727605184832953,-0.3543865303289521,-0.28912042120560943,-0.570526546827642,-0.1238524317651372,-0.418121605763626,-0.0,-0.0,0.03729440128582909,-0.43954315706559133
BaggingRegressor~p528,-0.013282563379357916,0.15241291211373678,-0.13942015820326067,0.04012690651895711,-0.21607927242224592,0.1001600316092691,-0.10315725128030585,-0.12038315167467482,-0.0,-0.0,0.07049728049728046,-0.040675271895483714
BaggingRegressor~p254,0.8744576585239768,0.45630131520794787,-0.004170499606834101,0.35216330539106594,0.9124499214902322,0.8501873408512275,0.10075821548313306,1.4996821060837042,-0.0,-0.0,0.25116198916789767,0.7919960928287947
BaggingRegressor~p458,0.27086974366093697,0.31997308291387905,0.18072901293143084,0.6976352947891817,0.09356453861174466,0.31910410936517397,-0.0513368408962975,-0.021137913564406904,-0.0,-0.0,0.08156480505795574,0.29714596941694527
BaggingRegressor~p880,0.35114138748593243,-0.7358395348583188,-0.3432402981714906,-0.7232716201901291,-0.20834700942582454,-0.766531462909949,-0.04927521482210774,-0.20943490170457105,-0.0,-0.0,0.06056650246305432,-0.48869472916575696
BaggingRegressor~p362,-0.2260260794738059,1.0014501013724832,0.2763623535313547,0.8536867331636061,-0.2022053648086718,1.1617208401477508,-0.03585731009283732,-0.08445433218262252,-0.0,-0.0,0.07450395225036296,0.5019751158843003
ElasticNet~p279,0.6012269688409684,0.9788970984100598,0.7081053830045843,0.9788111203549268,1.357824387323124,0.9703291936892816,0.7887813879074571,1.3888198293215377,-0.0,-0.0,1.249195997826589,1.2664932707046455
ElasticNet~p595,-0.12360280335514559,-0.05175448775289978,-0.3020785455223903,-0.053200633809497314,-0.008140056710539129,-0.04302854635625111,-0.08018801396583924,0.18945942510951233,-0.0,-0.0,0.5256789772931381,-0.052874818969627535
ElasticNet~p946,-0.08274401494805529,-1.054064776341018,-0.7444219559182862,-1.0529759814926714,-0.511288096906684,-1.0507138089594235,-0.15421239732150502,-0.5657339867137611,-0.0,-0.0,0.07010675285585938,-0.872671826427457
ElasticNet~p227,-0.11353470567675383,-0.7888722358255572,-0.679144193148819,-0.7897476191104971,-0.4827572392962133,-0.7681566578832367,-0.15161430692656355,-0.47267012896172533,-0.0,-0.0,0.12624774670861166,-0.70537554759515
ElasticNet~p580,-0.009492698657193507,0.34250093710222357,0.01803797105428437,0.3416905745212756,0.03822264108297681,0.3436521029439627,-0.02922476941242798,0.22668656421192454,-0.0,-0.0,0.5481363376260043,0.22536714376870648
ElasticNet~p290,-0.20622441223496413,-0.12087390452476215,-0.3496026921323035,-0.12226052900178049,-0.18133139215225583,-0.1138332573751321,-0.15541318128738524,-0.005515933823354217,-0.0,-0.0,0.40805962761548314,-0.18204192338338313
ElasticNet~p895,-0.1736996873525592,0.27438088884203127,-0.04321909001931856,0.27338940595877054,-0.31551476621024077,0.2776374352912331,-0.126304142603412,-0.2985698994683344,-0.0,-0.0,0.23127412483054602,-0.016506195503842032
ElasticNet~p35,-0.025754322946347524,-0.57090395361799,-0.5969731697676635,-0.5707934835863717,-0.46799830437064716,-0.5540786713793354,-0.14834385558859356,-0.437818541579119,-0.0,-0.0,0.14727204980830516,-0.5650702376519353
ElasticNet~p271,-0.15384153031381637,-1.04538092831188,-0.7432731038596802,-1.0465997849508677,-0.5092839988345058,-1.046920076538501,-0.15416667238590612,-0.5654314727723947,-0.0,-0.0,0.07028924511153051,-0.876068094718315
ElasticNet~p948,0.017538889860736803,-0.5581947156532343,-0.5921443324190524,-0.5597186273080098,-0.4089385432710982,-0.5509251765178239,-0.1263671171007801,-0.31889348779546145,-0.0,-0.0,0.2190138717645361,-0.5176347589760301
ElasticNet~p679,-0.20622441223496413,-0.6046453664326034,-0.6121297471263908,-0.6065697426240744,-0.4294057295830404,-0.5941258393911211,-0.15541318128738524,-0.4095337483640771,-0.0,-0.0,0.16433491868531883,-0.5921177201486981
ElasticNet~p44,-0.10351463086468467,-1.0410005788169858,-0.7421876111407711,-1.0406818426131796,-0.5143917998068052,-1.035517182667802,-0.15412346918642247,-0.5861275067730717,-0.0,-0.0,0.05780431330584307,-0.8725847206719363
ElasticNet~p210,-0.042161189325578365,-0.34120506248736704,-0.484484954676262,-0.342759910006374,-0.24817409576319063,-0.34801105095818774,-0.10922751038804827,-0.08364486104529126,-0.0,-0.0,0.360928166177727,-0.3217252699144873
ElasticNet~p559,-0.20622441223496413,-1.0636005846797372,-0.7459138254261551,-1.0614399924131592,-0.5146087747450804,-1.065101902492405,-0.15541318128738524,-0.5876036678640121,-0.0,-0.0,0.05691381561174395,-0.8960787840283849
ElasticNet~p670,-0.20622441223496413,-0.2046020762690582,-0.40368546890014745,-0.20573603880111382,-0.39294370948039997,-0.20343791573143136,-0.15541318128738524,-0.3688523084203379,-0.0,-0.0,0.18887609422833046,-0.34651822113811936
ElasticNet~p238,-0.18807270809399546,0.7360592164202446,0.41931129582903137,0.7355300190224245,-0.15753480642433934,0.7377130575083483,-0.10789518215718716,-0.19404096322350833,-0.0,-0.0,0.2943314545921327,0.3347485610139549
ElasticNet~p897,-0.20622441223496413,-0.9375952012850841,-0.7208168625746049,-0.9397070803094493,-0.5063271273099165,-0.9284556053435644,-0.15541318128738524,-0.5556968549624667,-0.0,-0.0,0.07616167649173622,-0.8198757534614807
ElasticNet~p482,-0.20622441223496413,-0.41909551451683597,-0.5252790271277354,-0.4192529277652054,-0.4755972164973881,-0.4248696836454613,-0.15541318128738524,-0.48387646534392204,-0.0,-0.0,0.11948749759427688,-0.5119742675738994
ElasticNet~p441,-0.20622441223496413,-1.105447164256463,-0.7533316628749632,-1.1072483242548183,-0.5109888138964389,-1.1074199783893186,-0.15541318128738524,-0.5628974279932011,-0.0,-0.0,0.07181791366028509,-0.9129055769431005
ElasticNet~p153,-0.17549935714393947,3.4844254715781355,5.50887100941716,3.4875345783104077,0.3899398627128326,3.4840520578139236,-0.09289187162444515,0.015451766539282253,-0.0,-0.0,0.4207084428010902,2.636866653775809
ElasticNet~p499,-0.20622441223496413,0.6762437543632922,0.3536263499727923,0.6762041753538061,-0.25570314761103446,0.6790470322268395,-0.15541318128738524,-0.2554126245057153,-0.0,-0.0,0.2573088537457563,0.2586652538130596
ElasticNet~p305,-0.15233354299510143,-0.5717640956461171,-0.5980657290516004,-0.5733200575937509,-0.4618574827095687,-0.5703676674433712,-0.1483873400412015,-0.4583352984387798,-0.0,-0.0,0.13489526736494645,-0.5846618675379689
ElasticNet~p461,-0.19856337587732042,1.1115114680816227,0.8787812955612617,1.1114947656865348,-0.06533366564479784,1.1242568208377057,-0.13896189265047554,-0.14726967867461602,-0.0,-0.0,0.32254634339827887,0.6163113366260021
ElasticNet~p217,-0.20622441223496413,-0.6341673038972275,-0.6239336112408551,-0.6356047978121642,-0.46162828881552204,-0.6462513128304961,-0.15541318128738524,-0.4576025597327295,-0.0,-0.0,0.1353372937346425,-0.6280538545878076
ElasticNet~p122,-0.15117199905121634,-0.8279735325843425,-0.6904085442947918,-0.8263413026018391,-0.5141724591007609,-0.8235807592820243,-0.15457554451982497,-0.5858959675894843,-0.0,-0.0,0.057943989869833,-0.7627999841115086
ElasticNet~p30,-0.061645904119851005,-0.3548513189620244,-0.4914055501790283,-0.35533873234817737,-0.4664394561143811,-0.34995084699921897,-0.14414220702047878,-0.46737600107936383,-0.0,-0.0,0.12944144196344695,-0.45211381755298197
ElasticNet~p479,-0.033937529616993894,-0.13669820593891754,-0.3593767940351185,-0.13693521496233002,-0.3975707793069963,-0.1319306386493758,-0.13888739085275917,-0.3042094676405915,-0.0,-0.0,0.22787204189804547,-0.2725477406185825
ElasticNet~p322,-0.16114072770863344,-0.7644543698890301,-0.6715169671379037,-0.7661852653775821,-0.48976427827030916,-0.7662481864178511,-0.15131073919080965,-0.5117104259528453,-0.0,-0.0,0.10269659456071836,-0.7102479513921459
ElasticNet~p961,-0.20622441223496413,0.20547676230760156,-0.10248457199539533,0.20452851583753706,-0.2849869054246635,0.2080813051251594,-0.15541318128738524,-0.2743321378843308,-0.0,-0.0,0.24589561223672712,-0.056522350113403313
ElasticNet~p978,0.0977909587549276,-0.7607837724482924,-0.6701262836462307,-0.7619842316792451,-0.46714351961751477,-0.7631341492073527,-0.13878201306942026,-0.43368200798485296,-0.0,-0.0,0.14976742355163478,-0.660272834684112
ElasticNet~p433,-0.17948621449935204,0.6359113743263651,0.3094269173684356,0.6353064055435722,-0.13530317520404805,0.6425186494588591,-0.11226864007180369,-0.18117117145403808,-0.0,-0.0,0.3020951871309359,0.27518885512276386
ElasticNet~p750,0.06949221602307469,-0.6865600279116304,-0.6428981217436983,-0.6847485636545827,-0.48351030710498044,-0.692554626008675,-0.15017169360808055,-0.49938285083159983,-0.0,-0.0,0.11013323361500307,-0.6401116518980038
ElasticNet~p195,-0.0656209127692892,-0.8366774479256568,-0.6940213773835895,-0.8385912166353058,-0.46566284782860323,-0.8381264683251343,-0.14258616387921458,-0.42880724692079675,-0.0,-0.0,0.1527081347744599,-0.7173301083174111
ElasticNet~p270,0.010427354110348877,-0.8384469890928578,-0.6944284487366287,-0.839988530275993,-0.47288283715205953,-0.8392509191652653,-0.1426509705225502,-0.4463980449679316,-0.0,-0.0,0.14209644395394266,-0.7155102085631355
ElasticNet~p339,-0.20622441223496413,0.5094853831634784,0.17851752585105113,0.5090180705115118,0.12664942212380703,0.5045815709701306,-0.15541318128738524,0.3121051201684921,-0.0,-0.0,0.599665284960704,0.3320573362437035
ElasticNet~p125,0.056986050943085904,-0.8195881128361687,-0.6876604142871499,-0.8171983955492931,-0.5111636266057479,-0.830896085214791,-0.1519532571509889,-0.5663070317575525,-0.0,-0.0,0.06976106206828682,-0.7348137519013342
ElasticNet~p509,-0.17242785502255126,2.4175591469953663,3.0586923204319985,2.419436612366676,0.10904370504335575,2.416800828709587,-0.11727148210613335,-0.07606690534100377,-0.0,-0.0,0.36549958600586674,1.6547190286516407
ElasticNet~p448,-0.19977415656326988,1.187731359030236,0.9811271644036555,1.1877864111495684,0.01578351350162731,1.1967229483195436,-0.1379435373656122,-0.11029620231356226,-0.0,-0.0,0.3448506810782349,0.6908154401911905
ElasticNet~p366,-0.20622441223496413,0.973745023990247,0.7016219590554096,0.9736241255195484,-0.0971724019019478,0.9614249159844588,-0.15541318128738524,-0.16261265764209254,-0.0,-0.0,0.3132906547915258,0.5046704318942457
ElasticNet~p289,0.40651796859032574,1.8376221593369948,1.9789849139705178,1.8385150477003056,4.870549122199639,1.8405952039135813,1.5980885117906216,4.3763158589435545,-0.0,-0.0,3.0514100934534447,3.182261866256405
ElasticNet~p776,-0.20622441223496413,0.006306318476613445,-0.2597798433807807,0.005396133787587996,-0.11029965547248527,0.011715305176067049,-0.15541318128738524,0.07435145244119187,-0.0,-0.0,0.45623981861143603,-0.07587024218451681
ElasticNet~p105,-0.10347861787733566,-0.1814979989198097,-0.3889092538443821,-0.18235676949949003,-0.4393909052661684,-0.16859149021462383,-0.14006279878517272,-0.42599023180353074,-0.0,-0.0,0.15440750585364862,-0.33864369347147955
ElasticNet~p127,-0.20622441223496413,-0.05710304102353176,-0.3053655611448913,-0.05786200896526664,-0.42457108544649486,-0.05066846291919928,-0.15541318128738524,-0.40671652580045964,-0.0,-0.0,0.16603441490701315,-0.26994025339539796
ElasticNet~p651,2.187739193129469,1.3474801035644113,1.205734056854286,1.3477755870901407,6.0308706505504475,1.344844077530291,4.888942142669687,5.726163758842041,-0.0,-0.0,3.8657090541978887,3.8389458323534313
ElasticNet~p265,-0.20622441223496413,-1.3534992262343146,-0.774161478992555,-1.350643349262502,-0.5250849172415827,-1.3540316262818615,-0.15541318128738524,-0.669413403309492,-0.0,-0.0,0.007561897846014888,-1.064543154788937
ElasticNet~p712,0.19556073851325523,-0.03161564050914566,-0.2872747839038102,-0.03240535258711763,-0.13852039166507316,-0.03537937285832159,-0.0778312229706536,0.042817304476513,-0.0,-0.0,0.4372167687422392,-0.06327565282311366
ElasticNet~p478,-0.033937529616993894,-0.6186156345193923,-0.617046983566742,-0.6185324947452897,-0.4894743915982977,-0.6227915032184828,-0.1491428042750768,-0.5121867555649029,-0.0,-0.0,0.10240924758770058,-0.6161108235530245
ElasticNet~p613,-0.20622441223496413,0.7844160577876071,0.4744332881455672,0.7840671694163958,1.4856942939418818,0.7803680167160448,-0.15541318128738524,1.513110677561503,-0.0,-0.0,1.324174748069087,0.9962866685110894
ElasticNet~p142,-0.1745079081879986,0.23471516668185835,-0.07716447931339819,0.23430506740426568,-0.41430310815966265,0.2388002386400246,-0.14847368284677046,-0.3949624353322291,-0.0,-0.0,0.17312509797841408,-0.08082303933136097
ElasticNet~p344,0.13599032910376493,0.8899762171022269,0.5990013270445277,0.8899532185043846,0.6741561242504027,0.9007996173326508,0.06326585838936997,0.8062520547668939,-0.0,-0.0,0.8977606002394047,0.8445433262732699
ElasticNet~p940,-0.1515267936006956,-1.1946223902166229,-0.7644105960047461,-1.1946459223887111,-0.5199863921793881,-1.1864485725648117,-0.1550079560479886,-0.6113930052923441,-0.0,-0.0,0.04256284114554933,-0.9637023496077348
ElasticNet~p110,-0.20622441223496413,-0.6935038008976888,-0.6467203846337446,-0.6950734662848455,-0.482367420732489,-0.6994441353999533,-0.15541318128738524,-0.47222200303277256,-0.0,-0.0,0.12651807974261964,-0.6667675844538784
ElasticNet~p320,-0.20622441223496413,-0.42343209947736876,-0.5281957923478516,-0.4249541370611339,-0.39456555075843663,-0.41922215939827595,-0.15541318128738524,-0.29596579378093696,-0.0,-0.0,0.2328450577890489,-0.4591382948523839
ElasticNet~p31,-0.16817148259543266,-0.5449445775902548,-0.585731347010807,-0.5452347038473476,-0.4834295734742945,-0.5422937004837035,-0.1535339922005713,-0.4990900779964326,-0.0,-0.0,0.1103098495251577,-0.5834368692274572
ElasticNet~p1004,-0.20622441223496413,0.4812281936046732,0.15028298755644612,0.48066343496473257,-0.2852104809926162,0.46969973731485887,-0.15541318128738524,-0.2758284247585496,-0.0,-0.0,0.2449929736159288,0.11792023659037526
ElasticNet~p883,-0.08270035652005539,-1.0344384604799266,-0.740853269935429,-1.0335414219781867,-0.5096846524446718,-1.030926980753917,-0.15407036168208876,-0.558898225687655,-0.0,-0.0,0.07423044197659226,-0.8605484546294867
ElasticNet~p905,-0.005076372817446146,0.7793312178487155,0.4686369761609557,0.7790143592357602,1.1099193583277254,0.7695343695893955,0.04251157065009655,1.189947583859069,-0.0,-0.0,1.1292258420681653,0.9029172926272802
ElasticNet~p769,-0.20622441223496413,-0.23665465900168783,-0.42312149031228224,-0.23720930561555387,-0.4303625127269684,-0.244482725768211,-0.15541318128738524,-0.3615276711394685,-0.0,-0.0,0.1932946991141776,-0.37138173940447056
ElasticNet~p38,-0.06914303296013644,-1.1279218627610557,-0.7559457182417139,-1.1252661665286854,-0.5193162208754404,-1.1245524236256723,-0.15467104931777242,-0.6113218649963575,-0.0,-0.0,0.042605756698548415,-0.9210211169655819
ElasticNet~p790,-0.20622441223496413,-0.6571924427166307,-0.63299867415983,-0.6586840458103715,-0.46862675579348734,-0.660409787174079,-0.15541318128738524,-0.46957942506631667,-0.0,-0.0,0.1281122211950996,-0.6432381545465953
ElasticNet~p551,1.2367843750863803,0.992600406575762,0.7255482652339819,0.9927100836263691,2.818624527395022,0.9872599611648005,0.7998891668159561,2.6504652374429707,-0.0,-0.0,2.010286595321717,1.8516640116958263
ElasticNet~p6,0.001401818463884522,-0.0057038297534141484,-0.2678858629043672,-0.0056412234958323265,-0.4057221852324129,-0.012440126265245726,-0.13524600212694582,-0.3188951833655796,-0.0,-0.0,0.21901284890782374,-0.19531369403353452
ElasticNet~p728,0.008785600019499013,-1.1536214900666648,-0.7597798871669433,-1.1541604740942624,-0.5169466905446866,-1.1511678057394756,-0.1530550614275054,-0.5972750031629559,-0.0,-0.0,0.051079559557018595,-0.9237261161367736
ElasticNet~p364,-0.024612250755039103,0.9838924921089645,0.7143411913671659,0.9837893244807909,0.7039189794621467,0.9911367782885359,0.08162821524334368,0.8289186561167956,-0.0,-0.0,0.9114342814921012,0.9045085596013435
ElasticNet~p357,-0.19435660711644642,2.3789304410467156,2.9807776081993476,2.380512391339457,0.22263905333656636,2.3790478178095222,-0.11804674406705248,-0.03482768605513232,-0.0,-0.0,0.3903772432655645,1.6483915948532355
ElasticNet~p215,-0.20622441223496413,-0.1941644315420964,-0.39716266627744673,-0.19535914925603406,-0.24160758632049237,-0.18734916610377392,-0.15541318128738524,-0.07887026230263276,-0.0,-0.0,0.3638084542415977,-0.2517612291686055
ElasticNet~p415,0.37991857772585,1.396680934657069,1.2776066847642076,1.3970327463155674,3.377699522358414,1.394112674825971,1.1514447634238525,3.083018120384219,-0.0,-0.0,2.271225152230655,2.277455797785773
ElasticNet~p414,0.8017282510469402,1.12107650337912,0.8916439102064395,1.1212102331977352,1.6347292535633655,1.1233430789430408,0.9056603162025632,1.6129260276374267,-0.0,-0.0,1.384388595747244,1.494333679146929
ElasticNet~p931,-0.20622441223496413,0.5103537554287093,0.17936338830518558,0.5098610055978938,0.5800682067880885,0.5178509176619752,-0.15541318128738524,0.7385002843772169,-0.0,-0.0,0.8568891833775056,0.500653457590236
ElasticNet~p84,0.27422821739254516,0.8051997316733713,0.49888607768125176,0.8052554026409758,0.028033621434493616,0.8009303813918194,0.047327293296293,0.2076085041538795,-0.0,-0.0,0.5366274524549755,0.561618542502235
ElasticNet~p924,-0.20622441223496413,-1.0288385645574336,-0.7399499728538625,-1.028787519545464,-0.5020179663411385,-1.031678749854819,-0.15541318128738524,-0.5291852974023159,-0.0,-0.0,0.09215483673636146,-0.8635933954180864
ElasticNet~p176,-0.20622441223496413,-0.9886646161779992,-0.7308593632550612,-0.984024811403664,-0.517303819017139,-0.9792010349301452,-0.15541318128738524,-0.6008651367384218,-0.0,-0.0,0.04891380292647125,-0.8573888946126157
ElasticNet~p543,-0.20622441223496413,0.7333093340829167,0.4166237236945159,0.7331351471617293,1.6966224968363364,0.7281136948875142,-0.15541318128738524,1.7005540553382485,-0.0,-0.0,1.437250412174288,1.0364251305372252
ElasticNet~p222,-0.030244652299260544,-1.3528592359378646,-0.7741005560772936,-1.347880609394076,-0.5249939809968234,-1.3643216818926567,-0.15533494301453313,-0.6679658741540051,-0.0,-0.0,0.008435123256854818,-1.0477468982705314
